====================================================================================================================
DOC-ID|ATTRIBUTE-TYPE
403|NGA_RC|true|en|Nga Region|Nga Region
51|HLL|true|zh-Hant|山|A rounded elevation of limited extent rising above the surrounding land with local relief of less than 300m; includes butte, mesa, etc.
51|HLL|true|zh-Latn-x-nga|Shān|A rounded elevation of limited extent rising above the surrounding land with local relief of less than 300m; includes butte, mesa, etc.
52|HSTS|true|de|Historischen Ort|A place of historical importance.
52|HSTS|true|en|Historical Site|A place of historical importance.
52|HSTS|true|es|Sitio Histórico|A place of historical importance.
52|HSTS|true|fr|Site Historique|A place of historical importance.
52|HSTS|true|it|Sito Storico|A place of historical importance.
52|HSTS|true|ja-Hani|史跡|A place of historical importance.
52|HSTS|true|ko|사적|A place of historical importance.
52|HSTS|true|ko-Latn-x-nga|Sajeog|A place of historical importance.
52|HSTS|true|pt|Local Histórico|A place of historical importance.
52|HSTS|true|ru|Историческое Место|A place of historical importance.
52|HSTS|true|ru-Latn-x-nga|Istoricheskoye Mesto|A place of historical importance.
52|HSTS|true|zh-Hans|历史古迹|A place of historical importance.
52|HSTS|true|zh-Hant|歷史古蹟|A place of historical importance.
52|HSTS|true|zh-Latn-x-nga|Lìshǐ gǔjī|A place of historical importance.
53|HTL|true|de|Hotel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|en|Hotel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|es|Hotel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|fr|Hôtel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|it|Albergo|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|ja-Hani|ホテル|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|ko|호텔|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|ko-Latn-x-nga|Hotel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|pt|Hotel|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|ru|Отель|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|ru-Latn-x-nga|Otel'|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|zh-Hans|旅馆|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|zh-Hant|旅館|A building providing lodging and/or meals for the public, hotel.
53|HTL|true|zh-Latn-x-nga|Lǚguǎn|A building providing lodging and/or meals for the public, hotel.
54|HSE|true|de|Haus|A building used as a human habitation, house, hut, road house.
54|HSE|true|en|House|A building used as a human habitation, house, hut, road house.
54|HSE|true|es|Casa|A building used as a human habitation, house, hut, road house.
54|HSE|true|fr|Maison|A building used as a human habitation, house, hut, road house.
54|HSE|true|it|Casa|A building used as a human habitation, house, hut, road house.
54|HSE|true|ja-Hani|家|A building used as a human habitation, house, hut, road house.
54|HSE|true|ko|집|A building used as a human habitation, house, hut, road house.
54|HSE|true|ko-Latn-x-nga|Jib|A building used as a human habitation, house, hut, road house.
54|HSE|true|pt|Casa|A building used as a human habitation, house, hut, road house.
54|HSE|true|ru|Дом|A building used as a human habitation, house, hut, road house.
54|HSE|true|ru-Latn-x-nga|Dom|A building used as a human habitation, house, hut, road house.
54|HSE|true|zh-Hans|房子|A building used as a human habitation, house, hut, road house.
54|HSE|true|zh-Hant|房子|A building used as a human habitation, house, hut, road house.
54|HSE|true|zh-Latn-x-nga|Fángzi|A building used as a human habitation, house, hut, road house.
55|INLT|true|de|Einlass|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|en|Inlet|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|es|De Entrada|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|fr|Admission|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|it|Ingresso di|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|ja-Hani|入口|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|ko|입구|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|ko-Latn-x-nga|Ibgu|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|pt|Admissão|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|ru|На Входе|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|ru-Latn-x-nga|Na Vkhode|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|zh-Hans|入口|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|zh-Hant|入口|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
55|INLT|true|zh-Latn-x-nga|Rùkǒu|A narrow waterway extending into the land, or connecting a bay or lagoon with a larger body of water, inlet.
56|ISL|true|de|Insel|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|en|Island|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|es|Isla|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|fr|Île|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|it|Isola|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|ja-Hani|島|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|ko|섬|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|ko-Latn-x-nga|Seom|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|pt|Ilha|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|ru|Остров|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|ru-Latn-x-nga|Ostrov|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|zh-Hans|岛|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|zh-Hant|島|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
56|ISL|true|zh-Latn-x-nga|Dǎo|A tract of land, smaller than a continent, surrounded by water at high water; area of dry or relatively dry land surrounded by water or low wetland (includes archipelago, atoll, cay, hammock, hummock, isla, isle, key, moku, rock).
57|ISTH|false|de|Isthmus|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|en|Isthmus|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|es|Istmo|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|fr|Isthme|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|it|Istmo|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|ja-Hani|地峡|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|ko|지협|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|ko-Latn-x-nga|Jihyeob|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|pt|Istmo|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|ru|Перешеек|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|ru-Latn-x-nga|Peresheyek|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|zh-Hans|地峡|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|zh-Hant|地峽|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
57|ISTH|false|zh-Latn-x-nga|Dìxiá|A narrow strip of land connecting two larger land masses and bordered by water; narrow section of land in a body of water connecting two larger land areas.
58|LGN|true|de|Lagune|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|en|Lagoon|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|es|Laguna|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|fr|Lagon|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|it|Laguna|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|ja-Hani|ラグーン|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|ko|라군|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|ko-Latn-x-nga|Lagun|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|pt|Lagoa|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|ru|Лагуна|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|ru-Latn-x-nga|Laguna|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|zh-Hans|泻湖|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|zh-Hant|潟湖|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
58|LGN|true|zh-Latn-x-nga|Xìhú|A shallow coastal waterbody, completely or partly separated from a larger body of water by a barrier island, coral reef or other depositional feature.
59|LK|true|de|See|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|en|Lake|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|es|Lago|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|fr|Lac|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|it|Lago|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|ja-Hani|湖|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|ko|호수|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|ko-Latn-x-nga|Hosu|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|pt|Lago|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|ru|Озеро|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|ru-Latn-x-nga|Ozero|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|zh-Hans|湖|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|zh-Hant|湖|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
59|LK|true|zh-Latn-x-nga|Hú|A large inland body of standing water; natural body of inland water (includes backwater, lac, laguna, resaca, waterhole).
60|LNDM|false|de|Markstein|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|en|Landmark|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|es|Mojón|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|fr|Repère|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|it|Punto di Riferimento|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|ja-Hani|ランドマーク|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|ko|경계표|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|ko-Latn-x-nga|Gyeong-Gyepyo|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|pt|Ponto de Referência|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|ru|Ориентир|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|ru-Latn-x-nga|Oriyentir|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|zh-Hans|界标|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|zh-Hant|界標|A heap of stones erected as a landmark or for other purposes.
60|LNDM|false|zh-Latn-x-nga|Jièbiāo|A heap of stones erected as a landmark or for other purposes.
61|LDS_TEMPLE|true|de|HLT Tempel|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|en|LDS Temple|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|es|SUD Templo|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|fr|Temple SDJ|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|it|Tempio SUG|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|ja-Hani|LDSの寺院|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|ko|LDS 사원|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|ko-Latn-x-nga|LDS Sawon|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|pt|Templo SUD|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|ru|Храм LDS|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|ru-Latn-x-nga|Khram LDS|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|zh-Hans|LDS寺庙|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|zh-Hant|LDS寺廟|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
61|LDS_TEMPLE|true|zh-Latn-x-nga|LDS sìmiào|Temple edifice dedicated to religious worship and sacred ordinances for the Church of Jesus Christ of Latter-day Saints.
62|LEV|true|de|Damm|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|en|Levee|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|es|Dique|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|fr|Digue|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|it|Argine|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|ja-Hani|堤防|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|ko|제방|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|ko-Latn-x-nga|Jebang|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|pt|Levee|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|ru|Дамба|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|ru-Latn-x-nga|Damba|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|zh-Hans|矶|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|zh-Hant|磯|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
62|LEV|true|zh-Latn-x-nga|Jī|A natural low embankment bordering a distributary or meandering stream; often built up artificially to control floods; natural or manmade embankment flanking a stream (includes bank, berm, dike).
63|LTHSE|true|de|Leuchtturm|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|en|Lighthouse|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|es|Faro|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|fr|Phare|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|it|Faro|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|ja-Hani|灯台|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|ko|등대|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|ko-Latn-x-nga|Deungdae|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|pt|Farol|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|ru|Маяк|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|ru-Latn-x-nga|Mayak|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|zh-Hans|灯塔|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|zh-Hant|燈塔|A distinctive structure exhibiting a major navigation light; includes beacon.
63|LTHSE|true|zh-Latn-x-nga|Dēngtǎ|A distinctive structure exhibiting a major navigation light; includes beacon.
64|LCTY|true|de|Gegend|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|en|Locality|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|es|Localidad|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|fr|Localité|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|it|Località|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|ja-Hani|地域|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|ko|장소|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|ko-Latn-x-nga|Jangso|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|pt|Localidade|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|ru|Местность|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|ru-Latn-x-nga|Mestnost'|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|zh-Hans|地方|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|zh-Hant|地方|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
64|LCTY|true|zh-Latn-x-nga|Dìfāng|A minor area or place of unspecified or mixed character and indefinite boundaries; place at which there is or was human activity; (does not include populated places, mines, and dams; does includes farm, ghost town, locale, railroad siding, ruins, site).
65|LOCK|false|de|Schleuse|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|en|Lock|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|es|Cerrar|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|fr|Écluse|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|it|Bloccare|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|ja-Hani|ロック|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|ko|자물쇠|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|ko-Latn-x-nga|Jamulsoe|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|pt|Travar|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|ru|Запирать|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|ru-Latn-x-nga|Zapirat'|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|zh-Hans|锁|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|zh-Hant|鎖|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
65|LOCK|false|zh-Latn-x-nga|Suǒ|A basin in a waterway with gates at each end by means of which vessels are passed from one water level to another.
66|MKT|false|de|Markt|A place where goods are bought and sold at regular intervals.
66|MKT|false|en|Market|A place where goods are bought and sold at regular intervals.
66|MKT|false|es|Mercado|A place where goods are bought and sold at regular intervals.
66|MKT|false|fr|Marché|A place where goods are bought and sold at regular intervals.
66|MKT|false|it|Mercato|A place where goods are bought and sold at regular intervals.
66|MKT|false|ja-Hani|市場|A place where goods are bought and sold at regular intervals.
66|MKT|false|ko|시장|A place where goods are bought and sold at regular intervals.
66|MKT|false|ko-Latn-x-nga|Sijang|A place where goods are bought and sold at regular intervals.
66|MKT|false|pt|Mercado|A place where goods are bought and sold at regular intervals.
66|MKT|false|ru|Рынок|A place where goods are bought and sold at regular intervals.
66|MKT|false|ru-Latn-x-nga|Rynok|A place where goods are bought and sold at regular intervals.
66|MKT|false|zh-Hans|市场|A place where goods are bought and sold at regular intervals.
66|MKT|false|zh-Hant|市場|A place where goods are bought and sold at regular intervals.
66|MKT|false|zh-Latn-x-nga|Shìchǎng|A place where goods are bought and sold at regular intervals.
67|INSM|true|de|Militäranlage|A facility for use of and control by armed forces.
67|INSM|true|en|Military Installation|A facility for use of and control by armed forces.
67|INSM|true|es|Instalación Militar|A facility for use of and control by armed forces.
67|INSM|true|fr|Installation Militaire|A facility for use of and control by armed forces.
67|INSM|true|it|Installazione Militare|A facility for use of and control by armed forces.
67|INSM|true|ja-Hani|軍事施設|A facility for use of and control by armed forces.
67|INSM|true|ko|군사 시설|A facility for use of and control by armed forces.
67|INSM|true|ko-Latn-x-nga|Gunsa Siseol|A facility for use of and control by armed forces.
67|INSM|true|pt|Instalação Militar|A facility for use of and control by armed forces.
67|INSM|true|ru|Военный Объект|A facility for use of and control by armed forces.
67|INSM|true|ru-Latn-x-nga|Voyennyy Ob"Yekt|A facility for use of and control by armed forces.
67|INSM|true|zh-Hans|军事设施|A facility for use of and control by armed forces.
67|INSM|true|zh-Hant|軍事設施|A facility for use of and control by armed forces.
67|INSM|true|zh-Latn-x-nga|Jūnshì shèshī|A facility for use of and control by armed forces.
68|ML|true|de|Mühle|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|en|Mill|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|es|Molino|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|fr|Moulin|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|it|Mulino|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|ja-Hani|ミル|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|ko|밀|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|ko-Latn-x-nga|Mil|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|pt|Moinho|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|ru|Мельница|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|ru-Latn-x-nga|Mel'Nitsa|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|zh-Hans|磨|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|zh-Hant|磨|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
68|ML|true|zh-Latn-x-nga|Mó|A building housing machines for transforming, shaping, finishing, grinding, or extracting products, mill.
69|MN|true|de|Mine|A mine site where mineral ores are extracted from the ground by excavating surface pits and subterranean passages; place or area from which commercial minerals are or were removed from the Earth; not including oilfield (includes pit, quarry, shaft).
69|MN|true|en|Mine|A mine site where mineral ores are extracted from the ground by excavating surface pits and subterranean passages; place or area from which commercial minerals are or were removed from the Earth; not including oilfield (includes pit, quarry, shaft).
69|MN|true|es|Mina|A mine site where mineral ores are extracted from the ground by excavating surface pits and subterranean passages; place or area from which commercial minerals are or were removed from the Earth; not including oilfield (includes pit, quarry, shaft).
